split,best_dim,node_idx_sorted,original_node_id,fold_id,true_label,pred_label,true_residual,best_other_label,best_other_residual,margin_to_other,true_total,true_evidence
5,64,1933,1933,3,3,1,3.914700913474962,1,3.8791628956339554,-0.03553801784100674,4.756796601931733,0.8420956884567712
5,64,1938,1938,0,2,0,1.282373349396495,0,1.1736522197952284,-0.10872112960126668,3.7942176270057772,2.5118442776092857
5,64,1940,1940,2,4,2,4.476334662053665,2,3.177627820816454,-1.2987068412372107,4.650006623327004,0.17367196127333948
5,64,1946,1946,0,0,1,0.3861881410683219,1,0.2839091763907102,-0.10227896467761166,1.7472958657264965,1.3611077246581744
5,64,1950,1950,2,1,2,4.028467391927293,2,3.486055556661705,-0.5424118352655882,4.535274613540953,0.5068072216136605
5,64,1957,1957,3,3,0,4.5593071600224375,0,2.874926960975936,-1.6843801990465015,5.188542421973742,0.6292352619513045
5,64,1970,1970,0,2,0,4.667034891077954,0,4.359140182066825,-0.30789470901112903,5.072620292940606,0.40558540186265174
5,64,1974,1974,2,3,2,3.613767978243363,2,3.5512653066651407,-0.0625026715782222,4.712056014154701,1.0982880359113372
5,64,1975,1975,0,1,3,3.90828855936765,3,3.5201486385214515,-0.38813992084619864,5.2643584453145165,1.3560698859468692
5,64,1976,1976,2,4,0,3.654767460754373,0,2.135204901853792,-1.519562558900581,5.037511443478452,1.38274398272408
5,64,2009,2009,0,2,0,3.8254938712283693,0,3.4677319465729153,-0.357761924655454,4.83992383710884,1.0144299658804725
5,64,2012,2012,1,3,2,3.475032190190072,2,2.3521630171228356,-1.1228691730672362,4.528267809510005,1.0532356193199321
5,64,2015,2015,1,2,0,5.040847767004171,0,4.293272233894941,-0.74757553310923,5.396292327212803,0.3554445602086321
5,64,2041,2041,3,2,3,2.9556820886109976,3,2.8375060203531195,-0.11817606825787808,5.040106080836435,2.08442399222544
5,64,2042,2042,0,3,2,3.358927979083634,2,3.126830074881937,-0.23209790420169707,4.375445786674929,1.0165178075912937
5,64,2043,2043,0,1,0,3.959513491850536,0,3.550083035637112,-0.40943045621342433,4.928401528304237,0.9688880364536996
5,64,2049,2049,2,2,1,2.0133207982484387,1,1.7735072835874939,-0.2398135146609448,4.082291911644844,2.0689711133963997
5,64,2055,2055,2,1,4,2.5809055415538777,4,2.4359846140548402,-0.1449209274990375,4.9927840509697665,2.4118785094158888
5,64,2057,2057,2,3,2,3.5893448822207814,2,3.211785743827643,-0.3775591383931385,4.5041836348053845,0.9148387525846038
5,64,2060,2060,2,1,3,3.93780670261692,3,3.465349191654148,-0.472457510962772,5.131428841940565,1.1936221393236472
5,64,2061,2061,2,1,0,3.402842244078376,0,2.7759507149902984,-0.6268915290880774,5.181524577960015,1.7786823338816424
5,64,2067,2067,2,0,3,4.297743036262309,3,3.520636693800886,-0.7771063424614231,5.414707088400052,1.1169640521377424
5,64,2068,2068,2,3,2,3.7118738521612498,2,3.248181684175817,-0.46369216798543267,4.975480287986075,1.263606435824824
5,64,2072,2072,3,3,2,1.8648577447734054,2,1.6653104732858441,-0.19954727148756124,4.163992391382054,2.2991346466086506
5,64,2075,2075,0,1,3,3.1121575467672145,3,3.0972412670072504,-0.014916279759964013,4.929704748692585,1.8175472019253693
5,64,2081,2081,1,4,2,2.9331496444019574,2,2.485510597209763,-0.4476390471921943,4.043576346595629,1.1104267021936716
5,64,2092,2092,0,2,4,4.703894755368761,4,4.6352241582447995,-0.06867059712396184,5.0699317767947925,0.36603702142603145
5,64,2113,2113,1,1,2,4.011359928012066,2,3.9133567590404654,-0.09800316897160055,5.3222808181624846,1.3109208901504186
5,64,2116,2116,1,4,3,4.492249944030254,3,3.640305535668656,-0.8519444083615983,4.983203234054645,0.490953290024391
5,64,2118,2118,1,3,1,4.221894959400515,1,3.410164743299648,-0.8117302161008673,5.080435886820518,0.8585409274200029
5,64,2119,2119,1,2,3,3.5987891146440454,3,3.441316275587184,-0.1574728390568616,4.391144337081213,0.7923552224371666
5,64,2129,2129,0,2,0,4.140738268326594,0,3.7852380421426353,-0.3555002261839584,4.990422020447793,0.8496837521211995
5,64,2137,2137,1,2,1,2.504268512962386,1,2.4616746675404024,-0.042593845421983634,3.8986025583726605,1.3943340454102735
5,64,2139,2139,3,4,3,4.164949848970037,3,3.637684676066528,-0.5272651729035096,4.818720492217274,0.6537706432472374
5,64,2140,2140,0,4,3,4.09621640798867,3,3.975672634991617,-0.12054377299705266,4.4530089598861915,0.35679255189752196
5,64,2141,2141,0,2,4,4.75194224478656,4,2.138183667683226,-2.6137585771033334,5.080474979545355,0.3285327347587959
5,64,2148,2148,2,1,2,4.8714346133127355,2,4.267512842278311,-0.6039217710344245,5.412224863745804,0.540790250433068
5,64,2161,2161,0,2,3,3.2654201072050473,3,2.975450503937716,-0.28996960326733134,4.246778008795854,0.9813579015908049
5,64,2162,2162,1,1,0,2.10525031903519,0,2.0562999032351423,-0.048950415800047775,4.46898005882296,2.3637297397877703
5,64,2166,2166,1,1,0,2.889638525609604,0,2.0040887099392006,-0.8855498156704034,3.73498240196621,0.8453438763566049
5,64,2172,2172,2,3,2,3.3876775882233146,2,3.1555994508553806,-0.23207813736793392,4.764978043596605,1.377300455373289
5,64,2175,2175,0,4,3,3.0650199497199573,3,2.8734987657934083,-0.19152118392654893,4.171064572889035,1.1060446231690795
5,64,2177,2177,2,4,3,2.6723515202448813,3,2.3792914121442914,-0.2930601081005899,4.081176753047643,1.4088252328027637
5,64,2186,2186,3,4,1,2.679046162244002,1,2.4970274932664225,-0.18201866897757935,4.012713120496654,1.3336669582526532
5,64,2192,2192,2,4,2,3.9355768084740355,2,2.695022755232436,-1.2405540532415995,4.299808788026088,0.36423197955205255
5,64,2198,2198,1,4,3,3.7775809821640616,3,3.3118586233839142,-0.46572235878014734,4.72990120267642,0.9523202205123579
5,64,2215,2215,2,1,3,3.506448903970165,3,3.295362077999968,-0.211086825970197,5.104269378134386,1.5978204741642232
5,64,2217,2217,3,4,1,3.8413249940022824,1,3.7498861983628893,-0.09143879563939317,4.694745725987922,0.85342073198564
5,64,2223,2223,3,1,0,2.7618466379575226,0,2.6187370113550923,-0.14310962660243032,4.927673379495323,2.1658267415377956
5,64,2225,2225,3,2,0,3.0122002503884406,0,2.6388451519335,-0.37335509845494075,4.447542812937459,1.435342562549018
5,64,2229,2229,3,3,0,4.8487815139620025,0,4.718916893050768,-0.12986462091123485,5.192028551306192,0.3432470373441893
5,64,2230,2230,0,4,0,3.8988476190662675,0,3.430666613747221,-0.4681810053190465,4.533336473239105,0.6344888541728375
5,64,2234,2234,3,2,1,4.466425810401049,1,3.8707471160643045,-0.595678694336744,4.863146879511067,0.3967210691100188
5,64,2253,2253,2,0,4,3.554366760669594,4,3.4688667358336627,-0.08550002483593122,5.016406688133612,1.4620399274640192
5,64,2260,2260,1,1,0,1.4854459182406186,0,0.9075794840855891,-0.5778664341550295,3.559623689955101,2.074177771714485
5,64,2263,2263,0,3,1,3.3569183363442625,1,2.4807176938874775,-0.876200642456785,4.901523760624555,1.5446054242802922
5,64,2275,2275,0,4,3,3.4659407310487986,3,3.387835004880921,-0.0781057261678777,4.222387471863657,0.7564467408148576
6,64,11,11,2,0,3,1.7340758571034558,3,1.5732613585417217,-0.16081449856173413,2.628113709760644,0.8940378526571882
6,64,13,13,3,0,1,2.9038664685453086,1,2.363117947108688,-0.5407485214366208,4.951081117413834,2.047214648868527
6,64,18,18,2,1,0,3.720741830455844,0,3.3010907601568293,-0.4196510702990146,5.178080980786275,1.4573391503304283
6,64,23,23,0,0,4,4.87441796781619,4,4.780470556122999,-0.09394741169319065,5.6407963560038565,0.7663783881876666
6,64,29,29,3,2,3,4.605815281336861,3,2.7969074768185687,-1.8089078045182925,5.19255871499173,0.5867434336548681
6,64,33,33,1,2,0,2.764461226140779,0,2.273879882900953,-0.4905813432398256,4.236792296977699,1.4723310708369206
6,64,35,35,1,1,2,3.907718333754463,2,3.4553835190579467,-0.4523348146965165,5.082237194196183,1.1745188604417196
6,64,50,50,0,4,2,3.569034489725582,2,2.8575437479930574,-0.7114907417325247,4.402948493372203,0.8339140036466202
6,64,52,52,2,3,4,2.811686148048141,4,2.507206050046978,-0.30448009800116305,4.335922720400763,1.5242365723526203
6,64,56,56,1,1,3,4.377339875018161,3,4.211522576686271,-0.1658172983318904,5.175525534973839,0.7981856599556779
6,64,67,67,0,2,4,3.860960945056961,4,3.509960700918615,-0.35100024413834596,4.479333162962134,0.6183722179051727
6,64,69,69,2,1,0,3.10784990520243,0,2.861740517695467,-0.2461093875069631,4.445336003599829,1.3374860983973986
6,64,82,82,3,1,2,5.0495466599855465,2,3.2014427088708697,-1.8481039511146768,5.486973579085408,0.437426919099861
6,64,85,85,1,2,0,4.640516881865602,0,3.90829317872298,-0.7322237031426218,4.9793265171148455,0.33880963524924385
6,64,93,93,3,2,4,4.692643689051618,4,4.245242754796102,-0.44740093425551564,5.067823658877901,0.37517996982628343
6,64,97,97,3,3,4,4.4630286399088375,4,3.9424952589697853,-0.5205333809390522,4.960704486173071,0.49767584626423356
6,64,107,107,3,3,0,4.227048802524605,0,3.359920706950742,-0.8671280955738627,4.925488489837418,0.6984396873128125
6,64,115,115,1,3,1,4.58818119720941,1,4.431034609267028,-0.1571465879423819,5.108231952627139,0.5200507554177283
6,64,129,129,1,0,3,3.5631950677840747,3,3.3635500492074786,-0.1996450185765961,5.0989092185309675,1.5357141507468925
6,64,141,141,1,4,3,2.7889292899049627,3,2.5294218718203743,-0.25950741808458844,4.0491310388085235,1.2602017489035613
6,64,152,152,2,2,1,3.6631443628946276,1,2.8012778051053084,-0.8618665577893192,4.516922889833218,0.853778526938591
6,64,154,154,2,1,0,4.561541566621641,0,4.092329250368797,-0.4692123162528441,5.377812317668094,0.8162707510464525
6,64,160,160,3,3,4,2.9039502028856363,4,2.153562891608871,-0.7503873112767652,4.128072266532277,1.2241220636466417
6,64,162,162,3,3,4,2.843578682045194,4,2.2082788458616944,-0.6352998361834996,4.120763133311161,1.2771844512659667
6,64,174,174,0,2,3,3.5842943663189764,3,3.303432969617887,-0.28086139670108956,4.395914323595733,0.8116199572767556
6,64,186,186,2,0,1,4.074519185782824,1,2.2854744997051295,-1.7890446860776947,4.671260792019652,0.5967416062368274
6,64,189,189,1,1,0,3.49475220583842,0,2.840931792607734,-0.6538204132306862,4.213073841715662,0.7183216358772425
6,64,194,194,3,0,1,3.645925645362116,1,3.5984923998329577,-0.047433245529158174,5.380926381530404,1.7350007361682913
6,64,204,204,3,1,0,4.311003468311927,0,1.628454035429379,-2.6825494328825483,4.902806119435908,0.5918026511239799
6,64,223,223,1,2,0,2.266404829576923,0,1.8625434958654736,-0.40386133371144917,4.496120798083638,2.2297159685067154
6,64,224,224,2,1,2,4.6814442224852,2,2.895752424749282,-1.7856917977359181,5.217526359681907,0.5360821371967062
6,64,227,227,1,3,0,4.003587983926896,0,3.9542315784879527,-0.04935640543894326,4.927261012429499,0.9236730285026026
6,64,236,236,1,3,4,2.6311439697322454,4,2.2758479017182216,-0.3552960680140238,3.954358577066702,1.3232146073344573
6,64,246,246,0,0,1,2.883004942622247,1,2.7134151834663975,-0.1695897591558495,4.254947402483322,1.3719424598610757
6,64,251,251,0,3,1,4.585786559136665,1,2.721362303364937,-1.8644242557717279,4.885002577550443,0.299216018413779
6,64,254,254,2,2,1,2.6328718525463253,1,2.336948315696461,-0.2959235368498643,4.473236778347312,1.8403649258009875
6,64,255,255,0,4,3,4.02501174749636,3,4.002605159894964,-0.022406587601396133,4.801547129712851,0.77653538221649
6,64,261,261,1,2,1,1.0090029388351676,1,0.6912620882500535,-0.31774085058511403,3.77612885192114,2.767125913085965
6,64,265,265,1,2,4,4.743510080102046,4,2.682691921764396,-2.0608181583376495,5.005937391819021,0.2624273117169764
6,64,267,267,1,0,1,1.6258551275505124,1,1.5292747767489518,-0.09658035080156058,3.2152838925606266,1.5894287650101184
6,64,274,274,3,2,0,1.4455291497182148,0,1.3824682513766235,-0.06306089834159123,3.8568769740016924,2.4113478242834834
6,64,286,286,1,4,3,4.238637951372963,3,3.8971308341532307,-0.3415071172197326,4.867188647853954,0.6285506964809919
6,64,310,310,1,3,2,2.5382275254285154,2,2.2376851771532866,-0.30054234827522874,4.13181319271908,1.5935856672905613
6,64,314,314,2,2,4,3.442349542612747,4,3.3062577868453857,-0.1360917557673611,4.561030909700747,1.1186813670879998
6,64,320,320,1,1,0,3.5948801761729747,0,2.9734304084927805,-0.6214497676801942,4.435439784041846,0.8405596078688709
6,64,322,322,0,0,1,2.686273069122781,1,2.420678976280776,-0.2655940928420053,5.310668579656917,2.6243955105341334
6,64,336,336,3,2,0,3.2228941399276625,0,3.0894538593935787,-0.13344028053408374,4.216424089460552,0.9935299495328888
6,64,339,339,2,0,1,2.963503010570096,1,1.0609965520782159,-1.9025064584918803,3.6128355735455426,0.6493325629754467
6,64,348,348,1,0,3,1.9931657991263814,3,1.642801663062051,-0.35036413606433037,4.449807509197154,2.456641710070773
6,64,352,352,2,1,0,1.7650688281661422,0,1.7271438282944664,-0.037924999871675746,3.368837158196569,1.6037683300304229
6,64,353,353,1,3,4,4.660473556585018,4,3.639014072912165,-1.0214594836728526,5.1312050163691625,0.4707314597841454
6,64,354,354,1,3,1,2.7232663073830965,1,2.5311068319908925,-0.19215947539220402,4.459167103484939,1.7359007961018411
6,64,360,360,0,2,1,4.170858103220506,1,3.60034375351242,-0.5705143497080858,4.706911780321861,0.5360536771013549
6,64,366,366,1,2,0,3.0065118802193727,0,2.9409706778471665,-0.06554120237220618,4.432737538919006,1.4262256586996322
6,64,367,367,3,1,4,4.821638174356461,4,3.9220470079348555,-0.8995911664216054,5.427601045407503,0.6059628710510407
6,64,370,370,3,0,2,2.7840801439762206,2,2.4398266256799874,-0.3442535182962332,5.303772410657656,2.519692266681432
6,64,375,375,1,1,0,1.3093626134660323,0,0.7656944238456482,-0.5436681896203841,3.286207308169809,1.9768446947037743
6,64,405,405,0,0,2,2.9814439402417836,2,2.4272241031322643,-0.5542198371095193,4.128988772526993,1.1475448322852113
6,64,413,413,2,2,3,3.0992137601305414,3,2.3611163064890164,-0.738097453641525,3.9539166469677873,0.8547028868372458
6,64,421,421,1,4,3,4.666103291887849,3,4.600549086187044,-0.0655542057008045,4.954904124439192,0.28880083255134376
6,64,423,423,2,3,1,3.2590602509895352,1,2.445854034382414,-0.8132062166071212,4.524871994438952,1.2658117434494138
6,64,436,436,2,2,1,3.777712825801974,1,2.775650827485225,-1.0020619983167491,4.542974588181542,0.7652617623795683
6,64,443,443,0,0,2,2.6111594804884835,2,2.5102192833636154,-0.10094019712486801,5.284031990573846,2.6728725100853614
6,64,466,466,2,3,0,2.8582418600481456,0,1.7919717787847596,-1.066270081263386,4.3227835839433,1.4645417238951528
6,64,476,476,2,0,1,0.25575662518971165,1,0.23172066965088822,-0.024035955538823428,1.7691778351241951,1.5134212099344815
6,64,478,478,3,0,1,3.09095321923383,1,2.600498811583462,-0.49045440765036785,5.37839390096673,2.2874406817329005
6,64,482,482,1,0,4,4.4003270201224165,4,2.369418355036701,-2.0309086650857155,5.345780343791006,0.9454533236685911
6,64,505,505,1,1,2,2.9737021789158415,2,2.396330913627372,-0.5773712652884697,4.924096039161491,1.9503938602456494
6,64,507,507,0,4,1,2.0122049538704863,1,1.8657682586963698,-0.1464366951741165,4.624671449196825,2.6124664953263412
6,64,509,509,2,2,0,3.1453073512595533,0,2.7526891100410817,-0.39261824121847155,4.297787880535427,1.152480529275873
6,64,512,512,1,3,2,4.62446322297796,2,4.54017724760515,-0.08428597537281046,4.929753709914895,0.30529048693693467
6,64,521,521,2,2,0,0.8252940859570024,0,0.761664655725105,-0.06362943023189738,3.7650809090467243,2.9397868230897277
6,64,522,522,2,1,0,2.8953579299864565,0,2.4998415572961807,-0.39551637269027573,4.232008129551584,1.336650199565129
6,64,527,527,1,2,3,3.9938206752839567,3,3.847443898118986,-0.14637677716497066,5.09022566723111,1.096404991947154
6,64,540,540,1,3,4,4.890014532214736,4,4.836845479966652,-0.05316905224808455,5.375306169777551,0.48529163756281546
6,64,552,552,0,4,3,4.780751451372875,3,4.499145968675817,-0.2816054826970573,5.031333876046137,0.2505824246732623
6,64,555,555,0,4,3,2.8307252939156213,3,2.635641240728827,-0.19508405318679412,4.256518852727716,1.4257935588120916
6,64,562,562,3,1,2,4.702026264903737,2,2.808430017771715,-1.893596247132022,5.372517547014949,0.6704912821112119
6,64,569,569,1,4,3,4.1040461918672815,3,3.623768022963697,-0.48027816890358466,4.778568263553686,0.6745220716864041
6,64,571,571,3,1,0,0.6897173014502429,0,0.329250374622472,-0.36046692682777093,2.3711202187852605,1.6814029173350202
6,64,584,584,0,3,1,4.19491208177337,1,3.627528643168375,-0.567383438604995,4.71807306068091,0.5231609789075398
6,64,602,602,0,4,0,3.4977588904069146,0,3.279907315323306,-0.21785157508360875,4.589045587024371,1.0912866966174568
6,64,613,613,1,0,1,1.9512384090666843,1,1.922678434430935,-0.02855997463574944,3.2545533726444003,1.3033149635777175
6,64,615,615,1,2,0,3.3576194077038437,0,3.3272185909744136,-0.03040081672943007,4.434926917486916,1.0773075097830733
6,64,616,616,0,3,2,2.8133786663896645,2,2.804800788012689,-0.008577878376975434,4.753291264033168,1.9399125976435025
6,64,620,620,0,1,2,2.886565966945355,2,2.8015212123078306,-0.08504475463752437,4.879926716918947,1.993360749973593
6,64,623,623,1,1,0,3.5365732012948787,0,3.2137390580051726,-0.32283414328970617,4.058870704048999,0.5222975027541209
6,64,630,630,3,4,3,4.20111465816353,3,3.531969252918961,-0.6691454052445693,4.782391159150373,0.5812765009868428
6,64,634,634,1,2,1,4.370488530505183,1,3.029566635844776,-1.340921894660407,4.90101319272117,0.530524662215988
6,64,662,662,2,1,2,4.81214323468007,2,4.767517000584059,-0.044626234096011075,5.290947023478006,0.47880378879793606
6,64,668,668,0,1,3,4.769614986522468,3,3.6062099274923396,-1.1634050590301284,5.32255357698766,0.5529385904651942
6,64,670,670,1,1,0,1.702926471954683,0,1.658094772808592,-0.044831699146091086,3.390228323834462,1.6873018518797793
6,64,672,672,2,1,0,1.4667374953408299,0,1.1074384418485637,-0.3592990534922662,3.329369270288706,1.862631774947868
6,64,676,676,3,2,3,3.6692847849501957,3,3.1409069844603112,-0.5283778004898845,4.637784011349631,0.9684992263994362
6,64,694,694,2,3,1,3.198942501427985,1,2.512948523227121,-0.6859939782008642,4.544036834637953,1.3450943332099667
6,64,699,699,0,0,2,2.509473361544169,2,2.473285192728079,-0.036188168816090105,5.281730496712987,2.772257135168819
6,64,708,708,3,2,1,2.6829781765391623,1,2.140993687964682,-0.5419844885744802,4.498666388384375,1.8156882118452105
6,64,709,709,3,3,4,4.807624972315592,4,4.5970302736480395,-0.21059469866755265,5.151466849168322,0.3438418768527306
6,64,726,726,1,3,2,4.792687738376246,2,4.599332692825553,-0.19335504555069338,5.229409679100751,0.4367219407245045
6,64,741,741,1,0,1,1.8797080944786693,1,1.8167237297915009,-0.06298436468716839,3.16318633731278,1.2834782428341125
6,64,745,745,1,1,0,1.5225823691314477,0,1.4456099163449296,-0.0769724527865181,3.2668493690173532,1.7442669998859093
6,64,750,750,1,2,0,3.3396521897812512,0,3.2410554021466207,-0.09859678763463053,4.931118050218964,1.5914658604377103
6,64,752,752,1,2,0,1.3624340032706934,0,1.1706995543418264,-0.19173444892886704,3.8270665215775415,2.46463251830684
6,64,755,755,1,1,4,4.946801894098864,4,4.929263897846411,-0.017537996252452892,5.462231437339988,0.5154295432411244
6,64,759,759,1,2,4,2.7996545588632986,4,2.6471449580877575,-0.1525096007755411,4.225987111895288,1.4263325530319908
6,64,763,763,2,4,3,4.836427826693322,3,4.822426322926265,-0.014001503767056889,5.048491247313489,0.2120634206201666
6,64,766,766,1,2,4,2.3825706843470584,4,2.297092797379234,-0.08547788696782455,4.229530825923061,1.846960141575998
6,64,776,776,2,4,3,3.343967964645917,3,3.308385683466879,-0.035582281179038056,4.392002105942899,1.0480341412969816
6,64,783,783,2,2,4,4.141880511492044,4,3.9770625505278865,-0.16481796096415735,4.877650216700578,0.735769705208535
6,64,791,791,0,2,3,3.741860145745253,3,3.429455171753122,-0.3124049739921313,4.48774504890109,0.7458849031558363
6,64,794,794,1,3,2,4.648972156271728,2,4.567621176440205,-0.08135097983152306,4.929602041902881,0.28062988563115326
6,64,795,795,2,3,4,2.8956241624611314,4,2.882077884199794,-0.013546278261337363,4.037574529327758,1.1419503668666242
6,64,803,803,1,1,0,1.778527870222377,0,1.571330182398048,-0.20719768782432912,3.4543460265850596,1.675818156362685
6,64,807,807,1,3,0,1.9515789242040995,0,1.9019911485698968,-0.04958777563420269,4.177520445531158,2.225941521327059
6,64,808,808,3,0,1,2.6238844050537207,1,2.3339620003874786,-0.2899224046662421,5.353588365769173,2.729703960715452
6,64,821,821,1,1,0,3.8036469379785194,0,2.8480074150139973,-0.955639522964522,4.5702658749930976,0.7666189370145786
6,64,837,837,2,2,0,3.2048858197210013,0,3.202151494933264,-0.0027343247877373855,4.49045231861054,1.28556649888954
6,64,857,857,1,4,1,3.3609235037337477,1,3.290624407397279,-0.07029909633646891,4.432911191186003,1.0719876874522551
6,64,879,879,3,2,3,4.327729927064056,3,3.955242151762133,-0.37248777530192356,4.718108953979732,0.3903790269156748
6,64,881,881,0,2,3,2.798672971093363,3,2.472029091630419,-0.32664387946294404,4.17379992740074,1.3751269563073758
6,64,883,883,3,2,3,4.310990225355665,3,4.19779849392305,-0.1131917314326154,4.738131974114497,0.4271417487588318
6,64,886,886,2,3,2,2.8383738655341486,2,2.464909841911672,-0.37346402362247666,4.222675158742533,1.384301293208384
6,64,888,888,1,1,4,2.9782958270133433,4,2.5366541371711286,-0.44164168984221464,4.966524855496072,1.98822902848273
6,64,893,893,1,2,1,4.900701872027424,1,4.534908570178396,-0.3657933018490285,5.228166337108342,0.3274644650809181
6,64,899,899,1,1,3,4.925559051391855,3,4.827764922886398,-0.09779412850545732,5.496377594910263,0.5708185435184085
6,64,903,903,2,2,0,1.9693663991622872,0,1.9283205076956795,-0.04104589146660764,4.306315297842697,2.336948898680407
6,64,910,910,2,0,1,2.600543284612217,1,2.1094150347366747,-0.49112824987554227,3.5371611817209683,0.9366178971087518
6,64,914,914,2,2,3,3.8319044872662835,3,3.817531810449712,-0.014372676816571506,5.101426218545779,1.2695217312794949
6,64,916,916,1,2,3,3.7232863288729803,3,2.9139275107674516,-0.8093588181055287,4.323734531335282,0.6004482024623021
6,64,922,922,0,1,2,2.4559944639509412,2,2.1679343382647587,-0.28806012568618256,4.888263511434319,2.432269047483376
6,64,933,933,0,2,1,2.8796026653884743,1,2.796506142957479,-0.08309652243099519,4.734965379706265,1.8553627143177907
6,64,948,948,3,3,4,4.775018736738865,4,3.6397758928990047,-1.13524284383986,5.147446289721396,0.37242755298253155
6,64,955,955,2,4,3,4.576086346131792,3,3.430366368733504,-1.1457199773982878,4.941406541946433,0.36532019581464226
6,64,956,956,1,4,2,3.31170467217109,2,2.6381775319316034,-0.6735271402394867,4.246762175859213,0.9350575036881241
6,64,960,960,2,3,2,2.789332671137535,2,2.4165831660218386,-0.37274950511569616,4.229825496839398,1.440492825701863
6,64,973,973,2,4,0,5.056788830481778,0,4.9534697264382785,-0.10331910404349909,5.362405281624709,0.3056164511429319
6,64,979,979,1,2,4,2.835890250591265,4,2.425365158625257,-0.41052509196600795,4.161302931337271,1.3254126807460083
6,64,987,987,2,2,4,2.262501004517052,4,2.0863129017366435,-0.17618810278040842,3.8494269063305993,1.586925901813546
6,64,1007,1007,2,4,0,3.7669334436388375,0,2.881095206316834,-0.8858382373220035,4.9550926319586495,1.1881591883198117
6,64,1011,1011,1,3,2,4.13314056272334,2,3.3803048144778867,-0.7528357482454533,4.775307159136852,0.6421665964135124
6,64,1016,1016,1,3,0,4.846505455914059,0,4.339761112950906,-0.5067443429631533,5.235588595792236,0.38908313987817655
6,64,1024,1024,1,4,3,4.193441640166633,3,3.9235923990019166,-0.269849241164716,4.879425832921278,0.6859841927546457
6,64,1027,1027,1,3,2,4.651686510916067,2,2.6650415937531666,-1.9866449171629008,5.085394433943409,0.4337079230273426
6,64,1043,1043,2,1,0,1.8034856529333414,0,1.704491700190192,-0.09899395274314937,4.288318722782794,2.4848330698494507
6,64,1046,1046,3,4,3,4.1858598573796835,3,3.457678307387524,-0.7281815499921596,4.768224442478289,0.5823645850986049
6,64,1053,1053,3,4,3,3.7057405890386237,3,3.3260403714612705,-0.37970021757735317,4.655395270577733,0.9496546815391087
6,64,1061,1061,2,0,3,3.862904595357984,3,3.135116229830527,-0.7277883655274571,5.2421730424231185,1.3792684470651357
6,64,1066,1066,3,2,4,2.709479421614396,4,2.4312714829897115,-0.2782079386246843,4.21564046362858,1.506161042014182
6,64,1085,1085,0,2,3,3.426444930844857,3,3.344304875609697,-0.08214005523515988,4.36247377016891,0.9360288393240505
6,64,1111,1111,0,2,3,4.428175897544572,3,3.629297889511514,-0.7988780080330584,4.867281418938447,0.4391055213938734
6,64,1116,1116,2,4,2,3.6451513166135983,2,3.6429596844481793,-0.0021916321654189552,4.774495483244022,1.1293441666304225
6,64,1121,1121,1,0,1,2.5980300522498068,1,2.189732595920805,-0.40829745632900183,5.270569177761342,2.672539125511537
6,64,1127,1127,0,1,0,3.1890660381906435,0,2.397021021739563,-0.7920450164510804,4.997695146882391,1.8086291086917463
6,64,1131,1131,3,4,3,3.766029594133106,3,3.3903452895364787,-0.37568430459662716,4.649925371330433,0.8838957771973261
6,64,1132,1132,2,0,1,2.4820055306211666,1,2.209796536548791,-0.27220899407237553,5.1822407610913555,2.7002352304701893
6,64,1138,1138,3,2,1,3.4227457578397438,1,2.825697878739068,-0.5970478791006757,4.715303911168245,1.2925581533285009
6,64,1143,1143,2,2,3,3.104488076690073,3,2.9232372819018506,-0.18125079478822226,4.230911080344986,1.1264230036549154
6,64,1149,1149,3,2,0,2.1916583180401488,0,2.0985309975528463,-0.09312732048730243,3.811233968885058,1.6195756508449097
6,64,1158,1158,1,4,0,4.25011701120866,0,3.4800032179510203,-0.7701137932576398,5.1265674060221755,0.8764503948135156
6,64,1170,1170,3,1,3,2.8804093718811954,3,2.51553108866897,-0.36487828321222526,4.928410102534372,2.048000730653175
6,64,1171,1171,2,1,2,4.569193264672423,2,2.8923842099788137,-1.6768090546936092,5.171299329688576,0.6021060650161523
6,64,1173,1173,1,0,2,4.799019168647625,2,3.5551532453819568,-1.2438659232656684,5.539211591893539,0.7401924232459144
6,64,1174,1174,1,3,2,4.421683972131825,2,4.35194873299138,-0.06973523914044488,4.760298447210154,0.33861447507832965
6,64,1186,1186,0,0,1,1.546354666555176,1,1.4457253173216784,-0.10062934923349753,2.849575317154321,1.303220650599147
6,64,1198,1198,3,1,0,3.229483809957035,0,3.2207803871219087,-0.008703422835126151,4.5449190554740335,1.315435245516999
6,64,1206,1206,0,4,3,3.3254084889214504,3,3.158174648212587,-0.16723384070886338,4.0489997684230286,0.723591279501576
6,64,1209,1209,2,0,3,1.7340758571034558,3,1.5732613585417217,-0.16081449856173413,2.628113709760644,0.8940378526571882
6,64,1243,1243,1,2,1,1.0935421967139987,1,1.0695978996558146,-0.023944297058184016,3.785445117321401,2.6919029206073946
6,64,1262,1262,2,2,3,3.415770148191909,3,3.216922085585623,-0.1988480626062863,4.290447636405753,0.8746774882138466
6,64,1271,1271,1,1,0,1.3093626134660323,0,0.7656944238456482,-0.5436681896203841,3.286207308169809,1.9768446947037743
6,64,1291,1291,2,2,4,2.714088111606054,4,2.643727409124132,-0.07036070248192194,4.13276968156109,1.4186815699550404
6,64,1294,1294,2,3,0,3.6202710619264105,0,3.497450549589473,-0.12282051233693725,4.492469012909753,0.8721979509833426
