split,class_label,class_dim,branch_index,kind,confuser_class,node_idx_sorted,original_node_id
5,1,48,0,root,,1705,1705
5,1,48,0,root,,1726,1726
5,1,48,0,root,,1732,1732
5,1,48,0,root,,1733,1733
5,1,48,0,root,,1734,1734
5,1,48,0,root,,1736,1736
5,1,48,0,root,,1749,1749
5,1,48,0,root,,1765,1765
5,1,48,0,root,,1787,1787
5,1,48,0,root,,1797,1797
5,1,48,0,root,,1798,1798
5,1,48,0,root,,1800,1800
5,1,48,0,root,,1806,1806
5,1,48,0,root,,1808,1808
5,1,48,0,root,,1822,1822
5,1,48,0,root,,1833,1833
5,1,48,0,root,,1851,1851
5,1,48,0,root,,1898,1898
5,1,48,0,root,,1913,1913
5,1,48,0,root,,1928,1928
5,1,48,0,root,,1950,1950
5,1,48,0,root,,1956,1956
5,1,48,0,root,,1975,1975
5,1,48,0,root,,2002,2002
5,1,48,0,root,,2011,2011
5,1,48,0,root,,2043,2043
5,1,48,0,root,,2055,2055
5,1,48,0,root,,2059,2059
5,1,48,0,root,,2060,2060
5,1,48,0,root,,2061,2061
5,1,48,0,root,,2074,2074
5,1,48,0,root,,2075,2075
5,1,48,0,root,,2102,2102
5,1,48,0,root,,2104,2104
5,1,48,0,root,,2113,2113
5,1,48,0,root,,2135,2135
5,1,48,0,root,,2146,2146
5,1,48,0,root,,2148,2148
5,1,48,0,root,,2162,2162
5,1,48,0,root,,2166,2166
5,1,48,0,root,,2182,2182
5,1,48,0,root,,2187,2187
5,1,48,0,root,,2196,2196
5,1,48,0,root,,2215,2215
5,1,48,0,root,,2223,2223
5,1,48,0,root,,2236,2236
5,1,48,0,root,,2237,2237
5,1,48,0,root,,2256,2256
5,1,48,0,root,,2260,2260
5,1,48,1,extra,0,25,25
5,1,48,1,extra,0,55,55
5,1,48,1,extra,0,68,68
5,1,48,1,extra,0,92,92
5,1,48,1,extra,0,143,143
5,1,48,1,extra,0,144,144
5,1,48,1,extra,0,154,154
5,1,48,1,extra,0,159,159
5,1,48,1,extra,0,178,178
5,1,48,1,extra,0,180,180
5,1,48,1,extra,0,185,185
5,1,48,1,extra,0,189,189
5,1,48,1,extra,0,213,213
5,1,48,1,extra,0,252,252
5,1,48,1,extra,0,292,292
5,1,48,1,extra,0,294,294
5,1,48,1,extra,0,335,335
5,1,48,1,extra,0,373,373
5,1,48,1,extra,0,375,375
5,1,48,1,extra,0,381,381
5,1,48,1,extra,0,384,384
5,1,48,1,extra,0,400,400
5,1,48,1,extra,0,439,439
5,1,48,1,extra,0,440,440
5,1,48,1,extra,0,522,522
5,1,48,1,extra,0,528,528
5,1,48,1,extra,0,548,548
5,1,48,1,extra,0,571,571
5,1,48,1,extra,0,631,631
5,1,48,1,extra,0,654,654
5,1,48,1,extra,0,670,670
5,1,48,1,extra,0,677,677
5,1,48,1,extra,0,693,693
5,1,48,1,extra,0,705,705
5,1,48,1,extra,0,739,739
5,1,48,1,extra,0,745,745
5,1,48,1,extra,0,757,757
5,1,48,1,extra,0,762,762
5,1,48,1,extra,0,803,803
5,1,48,1,extra,0,819,819
5,1,48,1,extra,0,821,821
5,1,48,1,extra,0,825,825
5,1,48,1,extra,0,831,831
5,1,48,1,extra,0,844,844
5,1,48,1,extra,0,859,859
5,1,48,1,extra,0,892,892
5,1,48,1,extra,0,907,907
5,1,48,1,extra,0,950,950
5,1,48,1,extra,0,1054,1054
5,1,48,1,extra,0,1055,1055
5,1,48,1,extra,0,1058,1058
5,1,48,1,extra,0,1072,1072
5,1,48,1,extra,0,1161,1161
5,1,48,1,extra,0,1190,1190
5,1,48,1,extra,0,1193,1193
5,1,48,1,extra,0,1236,1236
5,1,48,1,extra,0,1239,1239
5,1,48,1,extra,0,1271,1271
5,1,48,1,extra,0,1292,1292
5,1,48,1,extra,0,1311,1311
5,1,48,1,extra,0,1328,1328
5,1,48,1,extra,0,1333,1333
5,1,48,1,extra,0,1335,1335
5,1,48,1,extra,0,1365,1365
5,1,48,1,extra,0,1379,1379
5,1,48,1,extra,0,1462,1462
5,1,48,1,extra,0,1468,1468
5,1,48,1,extra,0,1524,1524
5,1,48,1,extra,0,1549,1549
5,1,48,1,extra,0,1554,1554
5,1,48,1,extra,0,1558,1558
5,1,48,1,extra,0,1579,1579
5,1,48,1,extra,0,1595,1595
5,1,48,1,extra,0,1612,1612
5,1,48,1,extra,0,1622,1622
5,1,48,1,extra,0,1638,1638
5,1,48,1,extra,0,1646,1646
5,1,48,1,extra,0,1652,1652
5,1,48,1,extra,0,1653,1653
5,1,48,1,extra,0,1695,1695
5,1,48,1,extra,0,1734,1734
5,1,48,1,extra,0,1736,1736
5,1,48,1,extra,0,1749,1749
5,1,48,1,extra,0,1765,1765
5,1,48,1,extra,0,1797,1797
5,1,48,1,extra,0,1798,1798
5,1,48,1,extra,0,1800,1800
5,1,48,1,extra,0,1808,1808
5,1,48,1,extra,0,1822,1822
5,1,48,1,extra,0,1833,1833
5,1,48,1,extra,0,2011,2011
5,1,48,1,extra,0,2043,2043
5,1,48,1,extra,0,2059,2059
5,1,48,1,extra,0,2061,2061
5,1,48,1,extra,0,2074,2074
5,1,48,1,extra,0,2102,2102
5,1,48,1,extra,0,2104,2104
5,1,48,1,extra,0,2146,2146
5,1,48,1,extra,0,2162,2162
5,1,48,1,extra,0,2166,2166
5,1,48,1,extra,0,2182,2182
5,1,48,1,extra,0,2196,2196
5,1,48,1,extra,0,2223,2223
5,1,48,1,extra,0,2237,2237
5,1,48,1,extra,0,2260,2260
5,1,48,2,extra,2,10,10
5,1,48,2,extra,2,35,35
5,1,48,2,extra,2,51,51
5,1,48,2,extra,2,59,59
5,1,48,2,extra,2,62,62
5,1,48,2,extra,2,82,82
5,1,48,2,extra,2,94,94
5,1,48,2,extra,2,109,109
5,1,48,2,extra,2,143,143
5,1,48,2,extra,2,206,206
5,1,48,2,extra,2,241,241
5,1,48,2,extra,2,292,292
5,1,48,2,extra,2,294,294
5,1,48,2,extra,2,299,299
5,1,48,2,extra,2,308,308
5,1,48,2,extra,2,351,351
5,1,48,2,extra,2,367,367
5,1,48,2,extra,2,373,373
5,1,48,2,extra,2,375,375
5,1,48,2,extra,2,381,381
5,1,48,2,extra,2,384,384
5,1,48,2,extra,2,400,400
5,1,48,2,extra,2,406,406
5,1,48,2,extra,2,422,422
5,1,48,2,extra,2,571,571
5,1,48,2,extra,2,607,607
5,1,48,2,extra,2,654,654
5,1,48,2,extra,2,668,668
5,1,48,2,extra,2,737,737
5,1,48,2,extra,2,825,825
5,1,48,2,extra,2,862,862
5,1,48,2,extra,2,922,922
5,1,48,2,extra,2,950,950
5,1,48,2,extra,2,972,972
5,1,48,2,extra,2,1054,1054
5,1,48,2,extra,2,1058,1058
5,1,48,2,extra,2,1068,1068
5,1,48,2,extra,2,1093,1093
5,1,48,2,extra,2,1095,1095
5,1,48,2,extra,2,1165,1165
5,1,48,2,extra,2,1170,1170
5,1,48,2,extra,2,1232,1232
5,1,48,2,extra,2,1254,1254
5,1,48,2,extra,2,1271,1271
5,1,48,2,extra,2,1292,1292
5,1,48,2,extra,2,1324,1324
5,1,48,2,extra,2,1328,1328
5,1,48,2,extra,2,1369,1369
5,1,48,2,extra,2,1379,1379
5,1,48,2,extra,2,1439,1439
5,1,48,2,extra,2,1452,1452
5,1,48,2,extra,2,1468,1468
5,1,48,2,extra,2,1507,1507
5,1,48,2,extra,2,1524,1524
5,1,48,2,extra,2,1595,1595
5,1,48,2,extra,2,1622,1622
5,1,48,2,extra,2,1654,1654
5,1,48,2,extra,2,1661,1661
5,1,48,2,extra,2,1695,1695
5,1,48,2,extra,2,1733,1733
5,1,48,2,extra,2,1736,1736
5,1,48,2,extra,2,1797,1797
5,1,48,2,extra,2,1800,1800
5,1,48,2,extra,2,1851,1851
5,1,48,2,extra,2,1898,1898
5,1,48,2,extra,2,1913,1913
5,1,48,2,extra,2,1950,1950
5,1,48,2,extra,2,1956,1956
5,1,48,2,extra,2,1975,1975
5,1,48,2,extra,2,2011,2011
5,1,48,2,extra,2,2055,2055
5,1,48,2,extra,2,2059,2059
5,1,48,2,extra,2,2060,2060
5,1,48,2,extra,2,2074,2074
5,1,48,2,extra,2,2075,2075
5,1,48,2,extra,2,2113,2113
5,1,48,2,extra,2,2146,2146
5,1,48,2,extra,2,2148,2148
5,1,48,2,extra,2,2223,2223
5,1,48,2,extra,2,2236,2236
5,1,48,2,extra,2,2260,2260
5,2,48,0,root,,4,4
5,2,48,0,root,,6,6
5,2,48,0,root,,7,7
5,2,48,0,root,,9,9
5,2,48,0,root,,22,22
5,2,48,0,root,,26,26
5,2,48,0,root,,30,30
5,2,48,0,root,,32,32
5,2,48,0,root,,48,48
5,2,48,0,root,,53,53
5,2,48,0,root,,85,85
5,2,48,0,root,,87,87
5,2,48,0,root,,93,93
5,2,48,0,root,,99,99
5,2,48,0,root,,102,102
5,2,48,0,root,,106,106
5,2,48,0,root,,135,135
5,2,48,0,root,,145,145
5,2,48,0,root,,153,153
5,2,48,0,root,,158,158
5,2,48,0,root,,172,172
5,2,48,0,root,,176,176
5,2,48,0,root,,187,187
5,2,48,0,root,,196,196
5,2,48,0,root,,203,203
5,2,48,0,root,,209,209
5,2,48,0,root,,221,221
5,2,48,0,root,,254,254
5,2,48,0,root,,265,265
5,2,48,0,root,,269,269
5,2,48,0,root,,274,274
5,2,48,0,root,,302,302
5,2,48,0,root,,314,314
5,2,48,0,root,,315,315
5,2,48,0,root,,328,328
5,2,48,0,root,,337,337
5,2,48,0,root,,366,366
5,2,48,0,root,,382,382
5,2,48,0,root,,389,389
5,2,48,0,root,,413,413
5,2,48,0,root,,417,417
5,2,48,0,root,,430,430
5,2,48,0,root,,435,435
5,2,48,0,root,,437,437
5,2,48,0,root,,438,438
5,2,48,0,root,,446,446
5,2,48,0,root,,450,450
5,2,48,0,root,,452,452
5,2,48,0,root,,463,463
5,2,48,0,root,,465,465
5,2,48,0,root,,470,470
5,2,48,0,root,,475,475
5,2,48,0,root,,479,479
5,2,48,0,root,,493,493
5,2,48,0,root,,497,497
5,2,48,0,root,,498,498
5,2,48,0,root,,509,509
5,2,48,0,root,,515,515
5,2,48,0,root,,518,518
5,2,48,0,root,,523,523
5,2,48,0,root,,527,527
5,2,48,0,root,,551,551
5,2,48,0,root,,553,553
5,2,48,0,root,,561,561
5,2,48,0,root,,573,573
5,2,48,0,root,,597,597
5,2,48,0,root,,606,606
5,2,48,0,root,,608,608
5,2,48,0,root,,615,615
5,2,48,0,root,,624,624
5,2,48,0,root,,634,634
5,2,48,0,root,,637,637
5,2,48,0,root,,641,641
5,2,48,0,root,,650,650
5,2,48,0,root,,655,655
5,2,48,0,root,,661,661
5,2,48,0,root,,665,665
5,2,48,0,root,,676,676
5,2,48,0,root,,706,706
5,2,48,0,root,,710,710
5,2,48,0,root,,727,727
5,2,48,0,root,,731,731
5,2,48,0,root,,736,736
5,2,48,0,root,,746,746
5,2,48,0,root,,750,750
5,2,48,0,root,,754,754
5,2,48,0,root,,773,773
5,2,48,0,root,,780,780
5,2,48,0,root,,783,783
5,2,48,0,root,,791,791
5,2,48,0,root,,801,801
5,2,48,0,root,,820,820
5,2,48,0,root,,829,829
5,2,48,0,root,,832,832
5,2,48,0,root,,835,835
5,2,48,0,root,,836,836
5,2,48,0,root,,852,852
5,2,48,0,root,,879,879
5,2,48,0,root,,880,880
5,2,48,0,root,,881,881
5,2,48,0,root,,898,898
5,2,48,0,root,,914,914
5,2,48,0,root,,931,931
5,2,48,0,root,,933,933
5,2,48,0,root,,949,949
5,2,48,0,root,,957,957
5,2,48,0,root,,979,979
5,2,48,0,root,,982,982
5,2,48,0,root,,986,986
5,2,48,0,root,,1004,1004
5,2,48,0,root,,1009,1009
5,2,48,0,root,,1019,1019
5,2,48,0,root,,1028,1028
5,2,48,0,root,,1033,1033
5,2,48,0,root,,1041,1041
5,2,48,0,root,,1042,1042
5,2,48,0,root,,1045,1045
5,2,48,0,root,,1060,1060
5,2,48,0,root,,1066,1066
5,2,48,0,root,,1085,1085
5,2,48,0,root,,1087,1087
5,2,48,0,root,,1100,1100
5,2,48,0,root,,1102,1102
5,2,48,0,root,,1144,1144
5,2,48,0,root,,1163,1163
5,2,48,0,root,,1177,1177
5,2,48,0,root,,1179,1179
5,2,48,0,root,,1208,1208
5,2,48,0,root,,1210,1210
5,2,48,0,root,,1225,1225
5,2,48,0,root,,1238,1238
5,2,48,0,root,,1243,1243
5,2,48,0,root,,1260,1260
5,2,48,0,root,,1262,1262
5,2,48,0,root,,1273,1273
5,2,48,0,root,,1291,1291
5,2,48,0,root,,1303,1303
5,2,48,0,root,,1306,1306
5,2,48,0,root,,1330,1330
5,2,48,0,root,,1351,1351
5,2,48,0,root,,1373,1373
5,2,48,0,root,,1397,1397
5,2,48,0,root,,1412,1412
5,2,48,0,root,,1423,1423
5,2,48,0,root,,1426,1426
5,2,48,0,root,,1432,1432
5,2,48,0,root,,1454,1454
5,2,48,0,root,,1466,1466
5,2,48,0,root,,1475,1475
5,2,48,0,root,,1484,1484
5,2,48,0,root,,1496,1496
5,2,48,0,root,,1499,1499
5,2,48,0,root,,1501,1501
5,2,48,0,root,,1505,1505
5,2,48,0,root,,1512,1512
5,2,48,0,root,,1513,1513
5,2,48,0,root,,1521,1521
5,2,48,0,root,,1527,1527
5,2,48,0,root,,1538,1538
5,2,48,0,root,,1541,1541
5,2,48,0,root,,1544,1544
5,2,48,0,root,,1547,1547
5,2,48,0,root,,1561,1561
5,2,48,0,root,,1574,1574
5,2,48,0,root,,1581,1581
5,2,48,0,root,,1596,1596
5,2,48,0,root,,1599,1599
5,2,48,0,root,,1610,1610
5,2,48,0,root,,1618,1618
5,2,48,0,root,,1650,1650
5,2,48,0,root,,1663,1663
5,2,48,0,root,,1677,1677
5,2,48,0,root,,1690,1690
5,2,48,0,root,,1723,1723
5,2,48,0,root,,1737,1737
5,2,48,0,root,,1763,1763
5,2,48,0,root,,1766,1766
5,2,48,0,root,,1767,1767
5,2,48,0,root,,1774,1774
5,2,48,0,root,,1779,1779
5,2,48,0,root,,1780,1780
5,2,48,0,root,,1783,1783
5,2,48,0,root,,1791,1791
5,2,48,0,root,,1804,1804
5,2,48,0,root,,1813,1813
5,2,48,0,root,,1845,1845
5,2,48,0,root,,1856,1856
5,2,48,0,root,,1859,1859
5,2,48,0,root,,1862,1862
5,2,48,0,root,,1875,1875
5,2,48,0,root,,1885,1885
5,2,48,0,root,,1892,1892
5,2,48,0,root,,1894,1894
5,2,48,0,root,,1902,1902
5,2,48,0,root,,1921,1921
5,2,48,0,root,,1924,1924
5,2,48,0,root,,1926,1926
5,2,48,0,root,,1934,1934
5,2,48,0,root,,1936,1936
5,2,48,0,root,,1938,1938
5,2,48,0,root,,1965,1965
5,2,48,0,root,,1968,1968
5,2,48,0,root,,1970,1970
5,2,48,0,root,,1973,1973
5,2,48,0,root,,2000,2000
5,2,48,0,root,,2009,2009
5,2,48,0,root,,2014,2014
5,2,48,0,root,,2015,2015
5,2,48,0,root,,2041,2041
5,2,48,0,root,,2049,2049
5,2,48,0,root,,2063,2063
5,2,48,0,root,,2070,2070
5,2,48,0,root,,2092,2092
5,2,48,0,root,,2119,2119
5,2,48,0,root,,2122,2122
5,2,48,0,root,,2129,2129
5,2,48,0,root,,2132,2132
5,2,48,0,root,,2137,2137
5,2,48,0,root,,2141,2141
5,2,48,0,root,,2143,2143
5,2,48,0,root,,2151,2151
5,2,48,0,root,,2161,2161
5,2,48,0,root,,2164,2164
5,2,48,0,root,,2167,2167
5,2,48,0,root,,2178,2178
5,2,48,0,root,,2199,2199
5,2,48,0,root,,2200,2200
5,2,48,0,root,,2220,2220
5,2,48,0,root,,2225,2225
5,2,48,0,root,,2228,2228
5,2,48,0,root,,2234,2234
5,2,48,0,root,,2242,2242
5,2,48,1,extra,3,53,53
5,2,48,1,extra,3,99,99
5,2,48,1,extra,3,153,153
5,2,48,1,extra,3,196,196
5,2,48,1,extra,3,209,209
5,2,48,1,extra,3,254,254
5,2,48,1,extra,3,302,302
5,2,48,1,extra,3,314,314
5,2,48,1,extra,3,315,315
5,2,48,1,extra,3,337,337
5,2,48,1,extra,3,366,366
5,2,48,1,extra,3,413,413
5,2,48,1,extra,3,437,437
5,2,48,1,extra,3,465,465
5,2,48,1,extra,3,470,470
5,2,48,1,extra,3,475,475
5,2,48,1,extra,3,479,479
5,2,48,1,extra,3,515,515
5,2,48,1,extra,3,527,527
5,2,48,1,extra,3,551,551
5,2,48,1,extra,3,606,606
5,2,48,1,extra,3,624,624
5,2,48,1,extra,3,637,637
5,2,48,1,extra,3,655,655
5,2,48,1,extra,3,661,661
5,2,48,1,extra,3,676,676
5,2,48,1,extra,3,710,710
5,2,48,1,extra,3,736,736
5,2,48,1,extra,3,754,754
5,2,48,1,extra,3,780,780
5,2,48,1,extra,3,783,783
5,2,48,1,extra,3,791,791
5,2,48,1,extra,3,820,820
5,2,48,1,extra,3,829,829
5,2,48,1,extra,3,835,835
5,2,48,1,extra,3,880,880
5,2,48,1,extra,3,881,881
5,2,48,1,extra,3,898,898
5,2,48,1,extra,3,949,949
5,2,48,1,extra,3,957,957
5,2,48,1,extra,3,979,979
5,2,48,1,extra,3,1004,1004
5,2,48,1,extra,3,1028,1028
5,2,48,1,extra,3,1033,1033
5,2,48,1,extra,3,1066,1066
5,2,48,1,extra,3,1085,1085
5,2,48,1,extra,3,1087,1087
5,2,48,1,extra,3,1102,1102
5,2,48,1,extra,3,1144,1144
5,2,48,1,extra,3,1177,1177
5,2,48,1,extra,3,1179,1179
5,2,48,1,extra,3,1208,1208
5,2,48,1,extra,3,1225,1225
5,2,48,1,extra,3,1238,1238
5,2,48,1,extra,3,1262,1262
5,2,48,1,extra,3,1273,1273
5,2,48,1,extra,3,1291,1291
5,2,48,1,extra,3,1303,1303
5,2,48,1,extra,3,1426,1426
5,2,48,1,extra,3,1432,1432
5,2,48,1,extra,3,1466,1466
5,2,48,1,extra,3,1496,1496
5,2,48,1,extra,3,1499,1499
5,2,48,1,extra,3,1527,1527
5,2,48,1,extra,3,1538,1538
5,2,48,1,extra,3,1547,1547
5,2,48,1,extra,3,1574,1574
5,2,48,1,extra,3,1581,1581
5,2,48,1,extra,3,1596,1596
5,2,48,1,extra,3,1599,1599
5,2,48,1,extra,3,1618,1618
5,2,48,1,extra,3,1663,1663
5,2,48,1,extra,3,1763,1763
5,2,48,1,extra,3,1774,1774
5,2,48,1,extra,3,1845,1845
5,2,48,1,extra,3,1862,1862
5,2,48,1,extra,3,1875,1875
5,2,48,1,extra,3,1892,1892
5,2,48,1,extra,3,1921,1921
5,2,48,1,extra,3,1924,1924
5,2,48,1,extra,3,1936,1936
5,2,48,1,extra,3,1965,1965
5,2,48,1,extra,3,1968,1968
5,2,48,1,extra,3,2070,2070
5,2,48,1,extra,3,2119,2119
5,2,48,1,extra,3,2122,2122
5,2,48,1,extra,3,2143,2143
5,2,48,1,extra,3,2161,2161
5,2,48,1,extra,3,2199,2199
5,2,48,1,extra,3,2220,2220
5,2,48,1,extra,3,2225,2225
5,2,48,1,extra,3,2228,2228
5,2,48,2,extra,0,6,6
5,2,48,2,extra,0,7,7
5,2,48,2,extra,0,9,9
5,2,48,2,extra,0,22,22
5,2,48,2,extra,0,30,30
5,2,48,2,extra,0,32,32
5,2,48,2,extra,0,48,48
5,2,48,2,extra,0,85,85
5,2,48,2,extra,0,87,87
5,2,48,2,extra,0,153,153
5,2,48,2,extra,0,158,158
5,2,48,2,extra,0,176,176
5,2,48,2,extra,0,209,209
5,2,48,2,extra,0,269,269
5,2,48,2,extra,0,274,274
5,2,48,2,extra,0,315,315
5,2,48,2,extra,0,366,366
5,2,48,2,extra,0,389,389
5,2,48,2,extra,0,413,413
5,2,48,2,extra,0,417,417
5,2,48,2,extra,0,435,435
5,2,48,2,extra,0,438,438
5,2,48,2,extra,0,446,446
5,2,48,2,extra,0,452,452
5,2,48,2,extra,0,463,463
5,2,48,2,extra,0,493,493
5,2,48,2,extra,0,497,497
5,2,48,2,extra,0,498,498
5,2,48,2,extra,0,509,509
5,2,48,2,extra,0,523,523
5,2,48,2,extra,0,553,553
5,2,48,2,extra,0,573,573
5,2,48,2,extra,0,597,597
5,2,48,2,extra,0,615,615
5,2,48,2,extra,0,727,727
5,2,48,2,extra,0,773,773
5,2,48,2,extra,0,801,801
5,2,48,2,extra,0,829,829
5,2,48,2,extra,0,836,836
5,2,48,2,extra,0,852,852
5,2,48,2,extra,0,898,898
5,2,48,2,extra,0,986,986
5,2,48,2,extra,0,1009,1009
5,2,48,2,extra,0,1028,1028
5,2,48,2,extra,0,1041,1041
5,2,48,2,extra,0,1042,1042
5,2,48,2,extra,0,1100,1100
5,2,48,2,extra,0,1163,1163
5,2,48,2,extra,0,1208,1208
5,2,48,2,extra,0,1210,1210
5,2,48,2,extra,0,1243,1243
5,2,48,2,extra,0,1260,1260
5,2,48,2,extra,0,1303,1303
5,2,48,2,extra,0,1306,1306
5,2,48,2,extra,0,1373,1373
5,2,48,2,extra,0,1412,1412
5,2,48,2,extra,0,1454,1454
5,2,48,2,extra,0,1475,1475
5,2,48,2,extra,0,1496,1496
5,2,48,2,extra,0,1505,1505
5,2,48,2,extra,0,1513,1513
5,2,48,2,extra,0,1521,1521
5,2,48,2,extra,0,1527,1527
5,2,48,2,extra,0,1541,1541
5,2,48,2,extra,0,1547,1547
5,2,48,2,extra,0,1599,1599
5,2,48,2,extra,0,1610,1610
5,2,48,2,extra,0,1650,1650
5,2,48,2,extra,0,1723,1723
5,2,48,2,extra,0,1737,1737
5,2,48,2,extra,0,1766,1766
5,2,48,2,extra,0,1767,1767
5,2,48,2,extra,0,1780,1780
5,2,48,2,extra,0,1783,1783
5,2,48,2,extra,0,1791,1791
5,2,48,2,extra,0,1804,1804
5,2,48,2,extra,0,1813,1813
5,2,48,2,extra,0,1859,1859
5,2,48,2,extra,0,1921,1921
5,2,48,2,extra,0,1934,1934
5,2,48,2,extra,0,1938,1938
5,2,48,2,extra,0,1970,1970
5,2,48,2,extra,0,1973,1973
5,2,48,2,extra,0,2009,2009
5,2,48,2,extra,0,2015,2015
5,2,48,2,extra,0,2049,2049
5,2,48,2,extra,0,2063,2063
5,2,48,2,extra,0,2129,2129
5,2,48,2,extra,0,2132,2132
5,2,48,2,extra,0,2137,2137
5,2,48,2,extra,0,2143,2143
5,2,48,2,extra,0,2178,2178
5,2,48,2,extra,0,2199,2199
5,2,48,2,extra,0,2225,2225
5,3,48,0,root,,1,1
5,3,48,0,root,,27,27
5,3,48,0,root,,34,34
5,3,48,0,root,,39,39
5,3,48,0,root,,40,40
5,3,48,0,root,,52,52
5,3,48,0,root,,54,54
5,3,48,0,root,,64,64
5,3,48,0,root,,97,97
5,3,48,0,root,,107,107
5,3,48,0,root,,108,108
5,3,48,0,root,,115,115
5,3,48,0,root,,127,127
5,3,48,0,root,,155,155
5,3,48,0,root,,160,160
5,3,48,0,root,,163,163
5,3,48,0,root,,166,166
5,3,48,0,root,,200,200
5,3,48,0,root,,201,201
5,3,48,0,root,,202,202
5,3,48,0,root,,210,210
5,3,48,0,root,,211,211
5,3,48,0,root,,220,220
5,3,48,0,root,,222,222
5,3,48,0,root,,230,230
5,3,48,0,root,,236,236
5,3,48,0,root,,244,244
5,3,48,0,root,,247,247
5,3,48,0,root,,251,251
5,3,48,0,root,,259,259
5,3,48,0,root,,283,283
5,3,48,0,root,,305,305
5,3,48,0,root,,321,321
5,3,48,0,root,,323,323
5,3,48,0,root,,326,326
5,3,48,0,root,,330,330
5,3,48,0,root,,332,332
5,3,48,0,root,,357,357
5,3,48,0,root,,385,385
5,3,48,0,root,,390,390
5,3,48,0,root,,393,393
5,3,48,0,root,,395,395
5,3,48,0,root,,425,425
5,3,48,0,root,,453,453
5,3,48,0,root,,466,466
5,3,48,0,root,,484,484
5,3,48,0,root,,499,499
5,3,48,0,root,,524,524
5,3,48,0,root,,529,529
5,3,48,0,root,,538,538
5,3,48,0,root,,540,540
5,3,48,0,root,,545,545
5,3,48,0,root,,547,547
5,3,48,0,root,,550,550
5,3,48,0,root,,557,557
5,3,48,0,root,,567,567
5,3,48,0,root,,574,574
5,3,48,0,root,,616,616
5,3,48,0,root,,648,648
5,3,48,0,root,,651,651
5,3,48,0,root,,656,656
5,3,48,0,root,,681,681
5,3,48,0,root,,690,690
5,3,48,0,root,,691,691
5,3,48,0,root,,696,696
5,3,48,0,root,,709,709
5,3,48,0,root,,715,715
5,3,48,0,root,,723,723
5,3,48,0,root,,735,735
5,3,48,0,root,,758,758
5,3,48,0,root,,760,760
5,3,48,0,root,,770,770
5,3,48,0,root,,787,787
5,3,48,0,root,,805,805
5,3,48,0,root,,812,812
5,3,48,0,root,,814,814
5,3,48,0,root,,817,817
5,3,48,0,root,,827,827
5,3,48,0,root,,828,828
5,3,48,0,root,,845,845
5,3,48,0,root,,854,854
5,3,48,0,root,,863,863
5,3,48,0,root,,889,889
5,3,48,0,root,,911,911
5,3,48,0,root,,915,915
5,3,48,0,root,,924,924
5,3,48,0,root,,929,929
5,3,48,0,root,,938,938
5,3,48,0,root,,940,940
5,3,48,0,root,,948,948
5,3,48,0,root,,958,958
5,3,48,0,root,,968,968
5,3,48,0,root,,984,984
5,3,48,0,root,,992,992
5,3,48,0,root,,993,993
5,3,48,0,root,,1010,1010
5,3,48,0,root,,1018,1018
5,3,48,0,root,,1022,1022
5,3,48,0,root,,1034,1034
5,3,48,0,root,,1037,1037
5,3,48,0,root,,1039,1039
5,3,48,0,root,,1049,1049
5,3,48,0,root,,1056,1056
5,3,48,0,root,,1065,1065
5,3,48,0,root,,1073,1073
5,3,48,0,root,,1076,1076
5,3,48,0,root,,1083,1083
5,3,48,0,root,,1089,1089
5,3,48,0,root,,1099,1099
5,3,48,0,root,,1106,1106
5,3,48,0,root,,1118,1118
5,3,48,0,root,,1119,1119
5,3,48,0,root,,1120,1120
5,3,48,0,root,,1134,1134
5,3,48,0,root,,1146,1146
5,3,48,0,root,,1150,1150
5,3,48,0,root,,1152,1152
5,3,48,0,root,,1162,1162
5,3,48,0,root,,1183,1183
5,3,48,0,root,,1207,1207
5,3,48,0,root,,1211,1211
5,3,48,0,root,,1241,1241
5,3,48,0,root,,1245,1245
5,3,48,0,root,,1247,1247
5,3,48,0,root,,1249,1249
5,3,48,0,root,,1257,1257
5,3,48,0,root,,1264,1264
5,3,48,0,root,,1269,1269
5,3,48,0,root,,1279,1279
5,3,48,0,root,,1281,1281
5,3,48,0,root,,1282,1282
5,3,48,0,root,,1296,1296
5,3,48,0,root,,1325,1325
5,3,48,0,root,,1336,1336
5,3,48,0,root,,1361,1361
5,3,48,0,root,,1368,1368
5,3,48,0,root,,1378,1378
5,3,48,0,root,,1392,1392
5,3,48,0,root,,1405,1405
5,3,48,0,root,,1410,1410
5,3,48,0,root,,1421,1421
5,3,48,0,root,,1434,1434
5,3,48,0,root,,1440,1440
5,3,48,0,root,,1461,1461
5,3,48,0,root,,1467,1467
5,3,48,0,root,,1476,1476
5,3,48,0,root,,1483,1483
5,3,48,0,root,,1503,1503
5,3,48,0,root,,1516,1516
5,3,48,0,root,,1517,1517
5,3,48,0,root,,1522,1522
5,3,48,0,root,,1523,1523
5,3,48,0,root,,1535,1535
5,3,48,0,root,,1540,1540
5,3,48,0,root,,1551,1551
5,3,48,0,root,,1567,1567
5,3,48,0,root,,1582,1582
5,3,48,0,root,,1583,1583
5,3,48,0,root,,1585,1585
5,3,48,0,root,,1588,1588
5,3,48,0,root,,1621,1621
5,3,48,0,root,,1626,1626
5,3,48,0,root,,1627,1627
5,3,48,0,root,,1629,1629
5,3,48,0,root,,1642,1642
5,3,48,0,root,,1649,1649
5,3,48,0,root,,1665,1665
